TICKER,CIK,NAME,EXCHANGE
NMK-PC,0001004315,NATIONAL GRID PLC,NYSE
KKPNF,0001001474,KONINKLIJKE KPN N V,OTC
RYAOF,0001038683,RYANAIR HOLDINGS PLC,OTC
CFG-PD,0000759944,CITIZENS FINANCIAL GROUP INC/RI,NYSE
PARAA,0000813828,Paramount Global,Nasdaq
FOX,0001754301,Fox Corp,Nasdaq
GFIOF,0001172724,GOLD FIELDS LTD,OTC
FRFGF,0000915191,FAIRFAX FINANCIAL HOLDINGS LTD/ CAN,OTC
HUNGF,0000929058,HUANENG POWER INTERNATIONAL INC,OTC
NMK-PB,0001004315,NATIONAL GRID PLC,NYSE
SGIOF,0001281721,SHIONOGI & CO LTD,OTC
NHOLF,0001669414,"Sompo Japan Nipponkoa Holdings, Inc./ADR",OTC
FRFFF,0000915191,FAIRFAX FINANCIAL HOLDINGS LTD/ CAN,OTC
BOUYF,0001445475,Bouygues SA,OTC
NLY-PG,0001043219,ANNALY CAPITAL MANAGEMENT INC,NYSE
PTPIF,0001547873,PT Chandra Asri Petrochemical Tbk/ADR,OTC
HKHGF,0000871464,HONGKONG LAND HOLDINGS LTD /FI,OTC
NLY-PF,0001043219,ANNALY CAPITAL MANAGEMENT INC,NYSE
ACGLO,0000947484,ARCH CAPITAL GROUP LTD.,Nasdaq
APO-PA,0001858681,"Apollo Global Management, Inc.",NYSE
KEY-PI,0000091576,KEYCORP /NEW/,NYSE
FNGD,0000927971,BANK OF MONTREAL /CAN/,NYSE
JRONF,0001438077,Jeronimo Martins SGPS SA,OTC
WPPGF,0000806968,WPP plc,OTC
FRFXF,0000915191,FAIRFAX FINANCIAL HOLDINGS LTD/ CAN,OTC
NCSYF,0001003935,NICE Ltd.,OTC
KEY-PJ,0000091576,KEYCORP /NEW/,NYSE
SVYSF,0000930826,SOLVAY S A /ADR/,OTC
WSO-B,0000105016,WATSCO INC,NYSE
FMCQF,0001333141,Fresenius Medical Care AG & Co. KGaA,OTC
MAA-PI,0000912595,MID AMERICA APARTMENT COMMUNITIES INC.,NYSE
LBRDB,0001611983,Liberty Broadband Corp,OTC
RF-PC,0001281761,REGIONS FINANCIAL CORP,NYSE
NWS,0001564708,NEWS CORP,Nasdaq
RF-PB,0001281761,REGIONS FINANCIAL CORP,NYSE
SNNUF,0000845982,SMITH & NEPHEW PLC,OTC
SHECF,0001442651,"Shin-Etsu Chemical Co., Ltd.",OTC
LBRDK,0001611983,Liberty Broadband Corp,Nasdaq
ALMMF,0001161611,ALUMINUM CORP OF CHINA LTD,OTC
ERRAF,0001127248,EMERA INC,OTC
OMRNF,0000800954,OMRON CORP /FI,OTC
NRSCF,0001163653,NOMURA HOLDINGS INC,OTC
OLCLF,0001545460,"Oriental Land Co., Ltd./ADR",OTC
UHAL-B,0000004457,U-Haul Holding Co /NV/,NYSE
TAP-A,0000024545,MOLSON COORS BEVERAGE CO,NYSE
NIPNF,0000072127,NEC CORP,OTC
PBNNF,0001504122,PT Bank Negara Indonesia (Persero) Tbk/ADR,OTC
NI-PB,0001111711,NISOURCE INC.,NYSE
AOMFF,0001062066,ALSTOM,OTC
FMCCT,0001026214,FEDERAL HOME LOAN MORTGAGE CORP,OTC
AEGOF,0000769218,AEGON LTD.,OTC
CUKPF,0001125259,CARNIVAL PLC,OTC
CXMSF,0001076378,CEMEX SAB DE CV,OTC
FREJO,0001026214,FEDERAL HOME LOAN MORTGAGE CORP,OTC
VIVEF,0001127055,VIVENDI,OTC
BLBLF,0001723690,Bilibili Inc.,OTC
JHIUF,0001159152,James Hardie Industries plc,OTC
TEVJF,0000818686,TEVA PHARMACEUTICAL INDUSTRIES LTD,OTC
GIKLY,0001438569,Grifols SA,OTC
RDEIF,0001438654,Red Electrica Corporacion SA/ADR,OTC
GPAEF,0001347557,Pacific Airport Group,OTC
LBTYB,0001570585,Liberty Global plc,Nasdaq
UEPCN,0000100826,UNION ELECTRIC CO,OTC
XPNGF,0001810997,XPENG INC.,OTC
RZB,0000898174,REINSURANCE GROUP OF AMERICA INC,NYSE
OUKPF,0001436786,Outotec OYJ,OTC
Z,0001617640,"ZILLOW GROUP, INC.",Nasdaq
ACRFF,0001049183,ACCOR,OTC
YAMHF,0001447100,"Yamaha Motor Co., Ltd.",OTC
FRT-PC,0000034903,FEDERAL REALTY INVESTMENT TRUST,NYSE
AGNCN,0001423689,AGNC Investment Corp.,Nasdaq
LSXMB,0001560385,Liberty Media Corp,Nasdaq
LSXMK,0001560385,Liberty Media Corp,Nasdaq
UEPEO,0000100826,UNION ELECTRIC CO,OTC
UEPEP,0000100826,UNION ELECTRIC CO,OTC
PSNYW,0001884082,Polestar Automotive Holding UK PLC,Nasdaq
MTLHF,0001446418,Mitsubishi Chemical Holdings Corp,OTC
SASOF,0000314590,SASOL LTD,OTC
ASRMF,0001123452,SOUTHEAST AIRPORT GROUP,OTC
GS-PC,0000886982,GOLDMAN SACHS GROUP INC,NYSE
GLPEF,0001385535,"Galp Energia, SGPS, S.A.",OTC
ROHCF,0001442653,"ROHM Co., Ltd.",OTC
ASXFF,0001449003,ASX Ltd.,OTC
AGNCM,0001423689,AGNC Investment Corp.,Nasdaq
SBYSF,0001786909,Sibanye Stillwater Ltd,OTC
AMH-PH,0001562401,American Homes 4 Rent,NYSE
VNO-PL,0000899689,VORNADO REALTY TRUST,NYSE
AMH-PG,0001562401,American Homes 4 Rent,NYSE
UEPCP,0000100826,UNION ELECTRIC CO,OTC
VNO-PM,0000899689,VORNADO REALTY TRUST,NYSE
CIG-C,0001157557,ENERGY CO OF MINAS GERAIS,NYSE
KIM-PM,0000879101,KIMCO REALTY CORP,NYSE
UEPEM,0000100826,UNION ELECTRIC CO,OTC
UEPEN,0000100826,UNION ELECTRIC CO,OTC
ATH-PA,0001527469,Athene Holding Ltd,NYSE
RNR-PF,0000913144,RENAISSANCERE HOLDINGS LTD,NYSE
GIFLF,0001438569,Grifols SA,OTC
PADEF,0001489079,Adaro Energy PT/ADR/,OTC
KIM-PL,0000879101,KIMCO REALTY CORP,NYSE
GIFOF,0001438569,Grifols SA,OTC
MSUXF,0001710864,Misumi Group Inc./ADR,OTC
PSORF,0000938323,PEARSON PLC,OTC
DSECF,0001481045,Daiwa Securities Group Inc.,OTC
CMSA,0000811156,CMS ENERGY CORP,NYSE
MEJHF,0001558812,MEIJI Holdings Co Ltd/ADR,OTC
VOYA-PB,0001535929,"Voya Financial, Inc.",NYSE
LBTYK,0001570585,Liberty Global plc,Nasdaq
FANUF,0001446596,Fanuc Ltd,OTC
INOV,0001619954,"Inovalon Holdings, Inc.",NYSE
PUTKF,0001455955,PT United Tractors Tbk / ADR,OTC
FUPEF,0001534043,Fuchs Petrolub SE/ADR,OTC
EENEF,0001455626,Electrocomponents plc / ADR,OTC
PHTCF,0000078150,PLDT Inc.,OTC
QBCRF,0001156831,QUEBECOR MEDIA INC,OTC
QBCAF,0001156831,QUEBECOR MEDIA INC,OTC
MGDDF,0000896076,MICHELIN COMPAGNIE GENERALE DES ETABLISSEMENTS MICHELIN /FI,OTC
UNMA,0000005513,Unum Group,NYSE
PCG-PA,0001004980,PG&E Corp,NYSE
JSCPF,0001449005,JSR Corp.,OTC
OAK-PB,0001403528,"Oaktree Capital Group, LLC",NYSE
BKGFF,0001447137,Berkeley Group Holdings plc,OTC
SNV-PD,0000018349,SYNOVUS FINANCIAL CORP,NYSE
SLG-PI,0001040971,SL GREEN REALTY CORP,NYSE
JSM,0001593538,NAVIENT CORP,Nasdaq
EGFEF,0001437178,EFG Eurobank Ergasias S.A./ADR,OTC
ATGFF,0001695519,AltaGas Ltd.,OTC
VNORP,0000899689,VORNADO REALTY TRUST,OTC
BHFAL,0001685040,"Brighthouse Financial, Inc.",Nasdaq
GAB-PG,0000794685,GABELLI EQUITY TRUST INC,NYSE
PCG-PD,0001004980,PG&E Corp,NYSE
PCG-PC,0001004980,PG&E Corp,NYSE
PCG-PB,0001004980,PG&E Corp,NYSE
EPR-PG,0001045450,EPR PROPERTIES,NYSE
BPOPO,0000763901,"POPULAR, INC.",OTC
AFRAF,0001110452,AIR FRANCE-KLM /FI,OTC
PCG-PH,0001004980,PG&E Corp,NYSE
BZZUF,0001437774,BUZZI UNICEM S.p.A.,OTC
CWEN-A,0001567683,"Clearway Energy, Inc.",NYSE
TKAYF,0001792627,Just Eat Takeaway.com N.V.,OTC
IIJIF,0001090633,INTERNET INITIATIVE JAPAN INC,OTC
PCG-PE,0001004980,PG&E Corp,NYSE
PCG-PG,0001004980,PG&E Corp,NYSE
EVOTF,0001412558,Evotec SE,OTC
AXS-PE,0001214816,AXIS CAPITAL HOLDINGS LTD,NYSE
DTW,0000936340,DTE ENERGY CO,NYSE
DFILF,0000871459,DAIRY FARM INTERNATIONAL HOLDINGS LTD /FI,OTC
THNPY,0001792045,Technip Energies N.V.,OTC
DFRYF,0001546354,Dufry AG/ADR,OTC
SR-PA,0001126956,SPIRE INC,NYSE
PCG-PI,0001004980,PG&E Corp,NYSE
AUOTY,0001172494,AU OPTRONICS CORP,OTC
NYCB-PA,0000910073,NEW YORK COMMUNITY BANCORP INC,NYSE
DISPF,0001671750,Disco Corporation/ADR,OTC
SLMBP,0001032033,SLM Corp,Nasdaq
THNPF,0001792045,Technip Energies N.V.,OTC
GAERF,0001378239,Central North Airport Group,OTC
REXR-PB,0001571283,"Rexford Industrial Realty, Inc.",NYSE
ASMVF,0001447945,ASM Pacific Technology Ltd.,OTC
SF-PB,0000720672,STIFEL FINANCIAL CORP,NYSE
EQC-PD,0000803649,Equity Commonwealth,NYSE
SRC-PA,0001308606,"SPIRIT REALTY CAPITAL, INC.",NYSE
AL-PA,0001487712,AIR LEASE CORP,NYSE
ABCZF,0001492074,Abcam plc,OTC
JTKWY,0001792627,Just Eat Takeaway.com N.V.,OTC
BHFAP,0001685040,"Brighthouse Financial, Inc.",Nasdaq
NS-PB,0001110805,NuStar Energy L.P.,NYSE
ESGRO,0001363829,Enstar Group LTD,Nasdaq
SAPMF,0001062750,SAIPEM S P A /FI,OTC
UA,0001336917,"Under Armour, Inc.",NYSE
NS-PA,0001110805,NuStar Energy L.P.,NYSE
RUSHB,0001012019,RUSH ENTERPRISES INC TX,Nasdaq
MOG-B,0000067887,MOOG INC.,NYSE
GEF-B,0000043920,"GREIF, INC",NYSE
ESGRP,0001363829,Enstar Group LTD,Nasdaq
FNB-PE,0000037808,FNB CORP/PA/,NYSE
WTFCM,0001015328,WINTRUST FINANCIAL CORP,Nasdaq
SHWDF,0001446694,Showa Denko K.K./ADR,OTC
SPTJF,0000908732,SINOPEC SHANGHAI PETROCHEMICAL CO LTD,OTC
TWO-PC,0001465740,TWO HARBORS INVESTMENT CORP.,NYSE
PBI-PB,0000078814,PITNEY BOWES INC /DE/,NYSE
CIM-PD,0001409493,CHIMERA INVESTMENT CORP,NYSE
CIM-PB,0001409493,CHIMERA INVESTMENT CORP,NYSE
WRB-PE,0000011544,BERKLEY W R CORP,NYSE
FUPBY,0001534043,Fuchs Petrolub SE/ADR,OTC
WBS-PF,0000801337,WEBSTER FINANCIAL CORP,NYSE
VLYPO,0000714310,VALLEY NATIONAL BANCORP,Nasdaq
RLJ-PA,0001511337,RLJ Lodging Trust,NYSE
PEB-PF,0001474098,Pebblebrook Hotel Trust,NYSE
TCMFF,0000932470,TELECOM ARGENTINA SA,OTC
PEB-PE,0001474098,Pebblebrook Hotel Trust,NYSE
TROLB,0000098677,TOOTSIE ROLL INDUSTRIES INC,OTC
CIM-PA,0001409493,CHIMERA INVESTMENT CORP,NYSE
ROYMF,0001592438,Royal Mail plc/ADR,OTC
TWO-PA,0001465740,TWO HARBORS INVESTMENT CORP.,NYSE
TWO-PB,0001465740,TWO HARBORS INVESTMENT CORP.,NYSE
GGNDF,0001380366,GN STORE NORD A/S,OTC
HGMCF,0001023514,HARMONY GOLD MINING CO LTD,OTC
TY-P,0000099614,TRI-CONTINENTAL CORP,NYSE
FNMFN,0000310522,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE,OTC
GNGYF,0001012139,GUANGSHEN RAILWAY CO LTD,OTC
CIM-PC,0001409493,CHIMERA INVESTMENT CORP,NYSE
FNMAS,0000310522,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE,OTC
TNSSF,0001144800,TRANSALTA CORP,OTC
HMDCF,0001648257,HUTCHMED (China) Ltd,OTC
HOVNP,0000357294,HOVNANIAN ENTERPRISES INC,Nasdaq
LILAB,0001712184,Liberty Latin America Ltd.,OTC
GLPGF,0001421876,GALAPAGOS NV,OTC
FNMAJ,0000310522,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE,OTC
MFA-PB,0001055160,"MFA FINANCIAL, INC.",NYSE
GRPFF,0000912892,"GRUPO TELEVISA, S.A.B.",OTC
FNMAH,0000310522,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE,OTC
FNMAM,0000310522,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE,OTC
SOCGP,0000092108,SOUTHERN CALIFORNIA GAS CO,OTC
AILLI,0000018654,Ameren Illinois Co,OTC
ASB-PE,0000007789,ASSOCIATED BANC-CORP,NYSE
NS-PC,0001110805,NuStar Energy L.P.,NYSE
NSA-PA,0001618563,National Storage Affiliates Trust,NYSE
BATRB,0001958140,"Atlanta Braves Holdings, Inc.",OTC
WELPP,0000107815,WISCONSIN ELECTRIC POWER CO,OTC
LNZNF,0001592651,Lenzing AG/ADR,OTC
TRTN-PA,0001660734,Triton International Ltd,NYSE
AILLM,0000018654,Ameren Illinois Co,OTC
AILLN,0000018654,Ameren Illinois Co,OTC
SRG-PA,0001628063,Seritage Growth Properties,NYSE
BATRK,0001958140,"Atlanta Braves Holdings, Inc.",Nasdaq
SITC-PA,0000894315,SITE Centers Corp.,NYSE
FNMAN,0000310522,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE,OTC
VLYPP,0000714310,VALLEY NATIONAL BANCORP,Nasdaq
CENTA,0000887733,CENTRAL GARDEN & PET CO,Nasdaq
AILIM,0000018654,Ameren Illinois Co,OTC
AKO-B,0000925261,ANDINA BOTTLING CO INC,NYSE
FNMAI,0000310522,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE,OTC
LGF-B,0000929351,LIONS GATE ENTERTAINMENT CORP /CN/,NYSE
NHNKF,0001543726,Nihon Kohden Corporation/ADR,OTC
CODQL,0001770561,Coronado Global Resources Inc.,OTC
AILLO,0000018654,Ameren Illinois Co,OTC
ITCL,0001276671,BANCO ITAU CHILE,NYSE
LXP-PC,0000910108,LXP Industrial Trust,NYSE
TKCM,0001683252,TOKEN COMMUNITIES LTD.,OTC
FNMAT,0000310522,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE,OTC
AILIN,0000018654,Ameren Illinois Co,OTC
FNMAK,0000310522,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE,OTC
NSS,0001110805,NuStar Energy L.P.,NYSE
FNMAL,0000310522,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE,OTC
FNMFM,0000310522,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE,OTC
AILLP,0000018654,Ameren Illinois Co,OTC
WLYB,0000107140,"JOHN WILEY & SONS, INC.",NYSE
FNMAO,0000310522,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE,OTC
FNMAG,0000310522,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE,OTC
FNMFO,0000310522,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE,OTC
NGL-PB,0001504461,NGL Energy Partners LP,NYSE
ALTB,0001642365,Alpine Auto Brokers Inc.,OTC
UBEOF,0001446626,Ube Industries Ltd,OTC
AGM-A,0000845877,FEDERAL AGRICULTURAL MORTGAGE CORP,NYSE
IVR-PC,0001437071,Invesco Mortgage Capital Inc.,NYSE
GDV-PH,0001260729,GABELLI DIVIDEND & INCOME TRUST,NYSE
FISK,0001553079,"Empire State Realty OP, L.P.",NYSE
CIXXF,0001829948,CI Financial Corp.,OTC
IVR-PB,0001437071,Invesco Mortgage Capital Inc.,NYSE
NGL-PC,0001504461,NGL Energy Partners LP,NYSE
BFS-PD,0000907254,"SAUL CENTERS, INC.",NYSE
FMCCL,0001026214,FEDERAL HOME LOAN MORTGAGE CORP,OTC
OGCP,0001553079,"Empire State Realty OP, L.P.",NYSE
FMCKL,0001026214,FEDERAL HOME LOAN MORTGAGE CORP,OTC
LTGHF,0001569963,Life Healthcare Group Holdings Limited/ADR,OTC
PMT-PA,0001464423,PennyMac Mortgage Investment Trust,NYSE
LILAK,0001712184,Liberty Latin America Ltd.,Nasdaq
PMT-PB,0001464423,PennyMac Mortgage Investment Trust,NYSE
STSFF,0001585389,"SmartStop Self Storage REIT, Inc.",OTC
GAB-PH,0000794685,GABELLI EQUITY TRUST INC,NYSE
GLOG-PA,0001534126,GasLog Ltd.,NYSE
FMCCG,0001026214,FEDERAL HOME LOAN MORTGAGE CORP,OTC
FMCCI,0001026214,FEDERAL HOME LOAN MORTGAGE CORP,OTC
FMCCJ,0001026214,FEDERAL HOME LOAN MORTGAGE CORP,OTC
MHLA,0001412100,"Maiden Holdings, Ltd.",NYSE
FMCKI,0001026214,FEDERAL HOME LOAN MORTGAGE CORP,OTC
FMCCS,0001026214,FEDERAL HOME LOAN MORTGAGE CORP,OTC
OXSQL,0001259429,Oxford Square Capital Corp.,Nasdaq
HCXY,0001280784,"Hercules Capital, Inc.",NYSE
BDVC,0001490927,Franklin BSP Lending Corp,OTC
FMCCO,0001026214,FEDERAL HOME LOAN MORTGAGE CORP,OTC
CCF,0000830524,CHASE CORP,NYSE
SWGHF,0001816901,"SAWAI GROUP HOLDINGS Co., Ltd.",OTC
GNL-PA,0001526113,"Global Net Lease, Inc.",NYSE
CODI-PA,0001345126,Compass Diversified Holdings,NYSE
CODI-PB,0001345126,Compass Diversified Holdings,NYSE
AHL-PD,0001267395,ASPEN INSURANCE HOLDINGS LTD,NYSE
FMCKN,0001026214,FEDERAL HOME LOAN MORTGAGE CORP,OTC
FREJN,0001026214,FEDERAL HOME LOAN MORTGAGE CORP,OTC
FMCCN,0001026214,FEDERAL HOME LOAN MORTGAGE CORP,OTC
FMCKO,0001026214,FEDERAL HOME LOAN MORTGAGE CORP,OTC
FMCKJ,0001026214,FEDERAL HOME LOAN MORTGAGE CORP,OTC
FMCKM,0001026214,FEDERAL HOME LOAN MORTGAGE CORP,OTC
FREGP,0001026214,FEDERAL HOME LOAN MORTGAGE CORP,OTC
ARGO,0001091748,"Argo Group International Holdings, Ltd.",NYSE
GLOP-PA,0001598655,GasLog Partners LP,NYSE
FMCCH,0001026214,FEDERAL HOME LOAN MORTGAGE CORP,OTC
GLOP-PB,0001598655,GasLog Partners LP,NYSE
FMCCK,0001026214,FEDERAL HOME LOAN MORTGAGE CORP,OTC
NYMTN,0001273685,NEW YORK MORTGAGE TRUST INC,Nasdaq
IHRTB,0001400891,"iHeartMedia, Inc.",OTC
HL-PB,0000719413,HECLA MINING CO/DE/,NYSE
FMCCP,0001026214,FEDERAL HOME LOAN MORTGAGE CORP,OTC
FMCCM,0001026214,FEDERAL HOME LOAN MORTGAGE CORP,OTC
AHH-PA,0001569187,"Armada Hoffler Properties, Inc.",NYSE
FMCKP,0001026214,FEDERAL HOME LOAN MORTGAGE CORP,OTC
GLOP-PC,0001598655,GasLog Partners LP,NYSE
PLLTL,0001728205,Piedmont Lithium Inc.,OTC
INN-PE,0001497645,"Summit Hotel Properties, Inc.",NYSE
IIPR-PA,0001677576,INNOVATIVE INDUSTRIAL PROPERTIES INC,NYSE
KBSR,0001482430,"KBS Real Estate Investment Trust III, Inc.",OTC
CRNZF,0000909531,CAIRN ENERGY PLC,OTC
TJBH,0001499785,Tengjun Biotechnology Corp.,OTC
GAM-PB,0000040417,GENERAL AMERICAN INVESTORS CO INC,NYSE
FSUN,0001709442,FIRSTSUN CAPITAL BANCORP,OTC
GTN-A,0000043196,GRAY TELEVISION INC,NYSE
PTCHF,0001782999,PureTech Health plc,OTC
HT-PD,0001063344,HERSHA HOSPITALITY TRUST,NYSE
SMBMF,0001448978,SembCorp Marine Ltd.,OTC
AGM-PC,0000845877,FEDERAL AGRICULTURAL MORTGAGE CORP,NYSE
MEOBF,0001345099,MESOBLAST LTD,OTC
BELFB,0000729580,BEL FUSE INC /NJ,Nasdaq
KELYB,0000055135,KELLY SERVICES INC,Nasdaq
DRDGF,0001023512,DRDGOLD LTD,OTC
AGM-PD,0000845877,FEDERAL AGRICULTURAL MORTGAGE CORP,NYSE
MPSYF,0001340243,MorphoSys AG,OTC
BVHBB,0000315858,Bluegreen Vacations Holding Corp,OTC
AIC,0001209028,Arlington Asset Investment Corp.,NYSE
GLP-PA,0001323468,GLOBAL PARTNERS LP,NYSE
CMRE-PC,0001503584,Costamare Inc.,NYSE
HT-PE,0001063344,HERSHA HOSPITALITY TRUST,NYSE
CMRE-PB,0001503584,Costamare Inc.,NYSE
CELJF,0001385145,Cellcom Israel Ltd.,OTC
CMRE-PD,0001503584,Costamare Inc.,NYSE
HLTC,0001561032,"Healthcare Trust, Inc.",OTC
CMRE-PE,0001503584,Costamare Inc.,NYSE
HVT-A,0000216085,HAVERTY FURNITURE COMPANIES INC,NYSE
GGT-PE,0000921671,GABELLI MULTIMEDIA TRUST INC.,NYSE
HT-PC,0001063344,HERSHA HOSPITALITY TRUST,NYSE
GGN-PB,0001313510,"GAMCO Global Gold, Natural Resources & Income Trust",NYSE
ARTNB,0000863110,ARTESIAN RESOURCES CORP,OTC
DGICB,0000800457,DONEGAL GROUP INC,Nasdaq
OXLCM,0001495222,Oxford Lane Capital Corp.,Nasdaq
GAMI,0001060349,"GAMCO INVESTORS, INC. ET AL",OTC
UMH-PD,0000752642,"UMH PROPERTIES, INC.",NYSE
CUBI-PE,0001488813,"Customers Bancorp, Inc.",NYSE
CUBI-PF,0001488813,"Customers Bancorp, Inc.",NYSE
ATROB,0000008063,ASTRONICS CORP,OTC
BH,0001726173,Biglari Holdings Inc.,NYSE
ECCX,0001604174,Eagle Point Credit Co Inc.,NYSE
MBINP,0001629019,Merchants Bancorp,Nasdaq
GOODO,0001234006,GLADSTONE COMMERCIAL CORP,Nasdaq
NEWTI,0001587987,"NewtekOne, Inc.",Nasdaq
NCV-PA,0001214935,Virtus Convertible & Income Fund,NYSE
CRD-B,0000025475,CRAWFORD & CO,NYSE
HOVVB,0000357294,HOVNANIAN ENTERPRISES INC,OTC
BRCPF,0001499849,BrasilAgro - Brazilian Agricultural Real Estate Co,OTC
AIRTP,0000353184,AIR T INC,Nasdaq
WBHC,0000885275,WILSON BANK HOLDING CO,OTC
LANDM,0001495240,GLADSTONE LAND Corp,Nasdaq
OXLCO,0001495222,Oxford Lane Capital Corp.,Nasdaq
SENEB,0000088948,Seneca Foods Corp,Nasdaq
GMRE-PA,0001533615,Global Medical REIT Inc.,NYSE
SPLP-PA,0001452857,STEEL PARTNERS HOLDINGS L.P.,NYSE
MITT-PA,0001514281,"AG Mortgage Investment Trust, Inc.",NYSE
SCU,0001403256,"Sculptor Capital Management, Inc.",NYSE
THPTF,0001556898,"Techpoint, Inc.",OTC
GAINL,0001321741,GLADSTONE INVESTMENT CORPORATION\DE,Nasdaq
AVHHL,0001762303,"AVITA Medical, Inc.",OTC
VSOGF,0001762506,"Vista Energy, S.A.B. de C.V.",OTC
MITT-PB,0001514281,"AG Mortgage Investment Trust, Inc.",NYSE
GUT-PC,0001080720,GABELLI UTILITY TRUST,NYSE
CKDXF,0001815620,Opthea Ltd,OTC
NCACU,0001849475,Newcourt Acquisition Corp,Nasdaq
CNTHP,0000023426,CONNECTICUT LIGHT & POWER CO,OTC
VTDRF,0001465872,VANTAGE DRILLING INTERNATIONAL,OTC
CNLPL,0000023426,CONNECTICUT LIGHT & POWER CO,OTC
TNP-PE,0001166663,TSAKOS ENERGY NAVIGATION LTD,NYSE
NCZ-PA,0001227857,Virtus Convertible & Income Fund II,NYSE
KMF,0001500096,"Kayne Anderson NextGen Energy & Infrastructure, Inc.",NYSE
DSX-PB,0001318885,DIANA SHIPPING INC.,NYSE
CNTHO,0000023426,CONNECTICUT LIGHT & POWER CO,OTC
CIO-PA,0001593222,"City Office REIT, Inc.",NYSE
TNP-PF,0001166663,TSAKOS ENERGY NAVIGATION LTD,NYSE
CHMI-PB,0001571776,Cherry Hill Mortgage Investment Corp,NYSE
QRTEB,0001355096,"Qurate Retail, Inc.",Nasdaq
OIBRQ,0001160846,OI S.A. - In Judicial Reorganization,OTC
HAWLN,0000046207,HAWAIIAN ELECTRIC CO INC,OTC
CNTHN,0000023426,CONNECTICUT LIGHT & POWER CO,OTC
EXROF,0001459762,EXRO TECHNOLOGIES INC.,OTC
SLNCF,0001479615,Silence Therapeutics plc,OTC
HAWEN,0000046207,HAWAIIAN ELECTRIC CO INC,OTC
CNLHO,0000023426,CONNECTICUT LIGHT & POWER CO,OTC
APLMW,0001944885,Apollomics Inc.,Nasdaq
CNLHP,0000023426,CONNECTICUT LIGHT & POWER CO,OTC
FGPRB,0000922358,FERRELLGAS PARTNERS L P,OTC
BHR-PD,0001574085,Braemar Hotels & Resorts Inc.,NYSE
ARCXF,0001243429,ArcelorMittal,OTC
CNLTP,0000023426,CONNECTICUT LIGHT & POWER CO,OTC
MIESF,0001567924,"Mitsui E&S Holdings Co., Ltd./ADR",OTC
CNLTL,0000023426,CONNECTICUT LIGHT & POWER CO,OTC
NVNXF,0001859795,NOVONIX Ltd,OTC
CNPWM,0000023426,CONNECTICUT LIGHT & POWER CO,OTC
GSCCF,0001896084,ioneer Ltd,OTC
PRTHU,0001653558,"Priority Technology Holdings, Inc.",OTC
CHMI-PA,0001571776,Cherry Hill Mortgage Investment Corp,NYSE
CNPWP,0000023426,CONNECTICUT LIGHT & POWER CO,OTC
LANDP,0001495240,GLADSTONE LAND Corp,Nasdaq
CNLPM,0000023426,CONNECTICUT LIGHT & POWER CO,OTC
RVRF,0001641601,River Financial Corp,OTC
BHR-PB,0001574085,Braemar Hotels & Resorts Inc.,NYSE
CNLTN,0000023426,CONNECTICUT LIGHT & POWER CO,OTC
IVEVF,0001756594,Inventiva S.A.,OTC
IPHYF,0001598599,Innate Pharma SA,OTC
UONEK,0001041657,"URBAN ONE, INC.",Nasdaq
MVXM,0001685766,MOVEIX INC.,OTC
GGM,0001551949,Guggenheim Credit Allocation Fund,NYSE
ENO,0000071508,"ENTERGY NEW ORLEANS, LLC",NYSE
RCACU,0001874218,Revelstone Capital Acquisition Corp.,Nasdaq
IHLXF,0001873875,Incannex Healthcare Ltd,OTC
CNLHN,0000023426,CONNECTICUT LIGHT & POWER CO,OTC
AHT-PG,0001232582,ASHFORD HOSPITALITY TRUST INC,NYSE
ERLFF,0001271554,Entree Resources Ltd.,OTC
AHT-PD,0001232582,ASHFORD HOSPITALITY TRUST INC,NYSE
AHT-PF,0001232582,ASHFORD HOSPITALITY TRUST INC,NYSE
AHT-PH,0001232582,ASHFORD HOSPITALITY TRUST INC,NYSE
AHT-PI,0001232582,ASHFORD HOSPITALITY TRUST INC,NYSE
SB-PC,0001434754,"SAFE BULKERS, INC.",NYSE
SB-PD,0001434754,"SAFE BULKERS, INC.",NYSE
NSRCF,0001302084,NextSource Materials Inc.,OTC
MOYFF,0001850453,Mynaric AG,OTC
LTRPB,0001606745,"Liberty TripAdvisor Holdings, Inc.",OTC
NM-PH,0001333172,Navios Maritime Holdings Inc.,NYSE
CORR-PA,0001347652,"CorEnergy Infrastructure Trust, Inc.",NYSE
DLNG-PA,0001578453,Dynagas LNG Partners LP,NYSE
